date,asset,lag,feature,importance
2025-12-10,BTC,20,return,0.0
2025-12-10,BTC,20,squared return,0.0
2025-12-10,BTC,20,squared down-return,0.0
2026-02-08,BTC,1,return,0.0001923243204752604
2026-02-08,BTC,1,squared return,0.00017015139261881512
2026-02-08,BTC,1,squared down-return,0.00011189778645833334
2026-02-08,BTC,2,return,0.00347137451171875
2026-02-08,BTC,2,squared return,2.717971801757813e-05
2026-02-08,BTC,2,squared down-return,3.9577484130859375e-05
2026-02-08,BTC,3,return,0.00017436345418294277
2026-02-08,BTC,3,squared return,-1.71661376953125e-05
2026-02-08,BTC,3,squared down-return,4.927317301432292e-06
2026-02-08,BTC,4,return,0.0015788078308105469
2026-02-08,BTC,4,squared return,8.31286112467448e-05
2026-02-08,BTC,4,squared down-return,5.022684733072917e-05
2026-02-08,BTC,5,return,0.000613848368326823
2026-02-08,BTC,5,squared return,0.00017380714416503906
2026-02-08,BTC,5,squared down-return,0.00013550122578938803
2026-02-08,BTC,6,return,0.004944960276285807
2026-02-08,BTC,6,squared return,0.00011126200358072916
2026-02-08,BTC,6,squared down-return,0.00015576680501302082
2026-02-08,BTC,7,return,0.005415519078572592
2026-02-08,BTC,7,squared return,2.129872639973958e-05
2026-02-08,BTC,7,squared down-return,9.1552734375e-05
2026-02-08,BTC,8,return,0.0021125475565592446
2026-02-08,BTC,8,squared return,3.512700398763021e-05
2026-02-08,BTC,8,squared down-return,-3.377596537272135e-05
2026-02-08,BTC,9,return,-0.002243677775065104
2026-02-08,BTC,9,squared return,-8.66254170735677e-06
2026-02-08,BTC,9,squared down-return,-9.5367431640625e-07
2026-02-08,BTC,10,return,-0.0003947416941324871
2026-02-08,BTC,10,squared return,-1.7404556274414062e-05
2026-02-08,BTC,10,squared down-return,-4.967053731282552e-05
2026-02-08,BTC,11,return,0.005541245142618815
2026-02-08,BTC,11,squared return,7.526079813639323e-05
2026-02-08,BTC,11,squared down-return,2.0503997802734375e-05
2026-02-08,BTC,12,return,0.00597373644510905
2026-02-08,BTC,12,squared return,4.1643778483072914e-05
2026-02-08,BTC,12,squared down-return,-2.384185791015591e-07
2026-02-08,BTC,13,return,0.0014675458272298176
2026-02-08,BTC,13,squared return,-3.107388814290364e-05
2026-02-08,BTC,13,squared down-return,-2.3047129313151043e-05
2026-02-08,BTC,14,return,-0.0014440218607584636
2026-02-08,BTC,14,squared return,-0.0001595020294189453
2026-02-08,BTC,14,squared down-return,-4.5855840047200516e-05
2026-02-08,BTC,15,return,0.0012486775716145835
2026-02-08,BTC,15,squared return,-0.00021680196126302082
2026-02-08,BTC,15,squared down-return,-0.00011499722798665365
2026-02-08,BTC,16,return,0.009299437204996746
2026-02-08,BTC,16,squared return,0.0001827081044514974
2026-02-08,BTC,16,squared down-return,0.0003045399983723958
2026-02-08,BTC,17,return,0.004903634389241536
2026-02-08,BTC,17,squared return,2.6146570841471355e-05
2026-02-08,BTC,17,squared down-return,-3.6716461181640625e-05
2026-02-08,BTC,18,return,-0.0019435882568359377
2026-02-08,BTC,18,squared return,-0.00010180473327636719
2026-02-08,BTC,18,squared down-return,-0.0001930395762125651
2026-02-08,BTC,19,return,0.00013796488444010402
2026-02-08,BTC,19,squared return,-7.557868957519531e-05
2026-02-08,BTC,19,squared down-return,-0.00011881192525227865
2026-02-08,BTC,20,return,0.0010995070139567058
2026-02-08,BTC,20,squared return,-0.0002024968465169271
2026-02-08,BTC,20,squared down-return,-0.00016538302103678387
2026-04-09,BTC,1,return,0.0019170443216959634
2026-04-09,BTC,1,squared return,0.0001140435536702474
2026-04-09,BTC,1,squared down-return,0.00011006991068522135
2026-04-09,BTC,2,return,0.0011472702026367188
2026-04-09,BTC,2,squared return,3.353754679361979e-05
2026-04-09,BTC,2,squared down-return,2.487500508626302e-05
2026-04-09,BTC,3,return,0.0005710919698079426
2026-04-09,BTC,3,squared return,-4.76837158203125e-06
2026-04-09,BTC,3,squared down-return,1.8914540608723957e-05
2026-04-09,BTC,4,return,0.0002530415852864583
2026-04-09,BTC,4,squared return,1.9073486328124992e-06
2026-04-09,BTC,4,squared down-return,1.71661376953125e-05
2026-04-09,BTC,5,return,0.0010979970296223958
2026-04-09,BTC,5,squared return,4.863739013671876e-05
2026-04-09,BTC,5,squared down-return,6.318092346191406e-05
2026-04-09,BTC,6,return,0.001514275868733724
2026-04-09,BTC,6,squared return,3.218650817871094e-05
2026-04-09,BTC,6,squared down-return,5.6346257527669266e-05
2026-04-09,BTC,7,return,0.0009001096089680989
2026-04-09,BTC,7,squared return,6.262461344401042e-05
2026-04-09,BTC,7,squared down-return,3.838539123535156e-05
2026-04-09,BTC,8,return,0.00012540817260742188
2026-04-09,BTC,8,squared return,2.1219253540039062e-05
2026-04-09,BTC,8,squared down-return,2.9166539510091148e-05
2026-04-09,BTC,9,return,0.0005772908528645834
2026-04-09,BTC,9,squared return,1.71661376953125e-05
2026-04-09,BTC,9,squared down-return,-8.900960286458332e-06
2026-04-09,BTC,10,return,-3.409385681152345e-05
2026-04-09,BTC,10,squared return,-3.178914388020835e-07
2026-04-09,BTC,10,squared down-return,1.4464060465494793e-05
2026-04-09,BTC,11,return,0.00136717160542806
2026-04-09,BTC,11,squared return,1.2715657552083336e-05
2026-04-09,BTC,11,squared down-return,2.6305516560872395e-05
2026-04-09,BTC,12,return,0.0007223288218180338
2026-04-09,BTC,12,squared return,-6.834665934244791e-06
2026-04-09,BTC,12,squared down-return,-1.1126200358072928e-06
2026-04-09,BTC,13,return,0.00028880437215169274
2026-04-09,BTC,13,squared return,1.6371409098307293e-05
2026-04-09,BTC,13,squared down-return,-1.3510386149088543e-05
2026-04-09,BTC,14,return,-4.9273173014322914e-05
2026-04-09,BTC,14,squared return,-1.2954076131184896e-05
2026-04-09,BTC,14,squared down-return,2.384185791015625e-07
2026-04-09,BTC,15,return,0.0007995764414469401
2026-04-09,BTC,15,squared return,-1.0093053181966146e-05
2026-04-09,BTC,15,squared down-return,-3.8941701253255206e-06
2026-04-09,BTC,16,return,0.0014972686767578125
2026-04-09,BTC,16,squared return,2.2967656453450523e-05
2026-04-09,BTC,16,squared down-return,5.515416463216146e-05
2026-04-09,BTC,17,return,-0.0003643035888671875
2026-04-09,BTC,17,squared return,3.457069396972656e-05
2026-04-09,BTC,17,squared down-return,1.8676122029622398e-05
2026-04-09,BTC,18,return,-0.0007886091868082682
2026-04-09,BTC,18,squared return,-1.041094462076823e-05
2026-04-09,BTC,18,squared down-return,-6.643931070963542e-05
2026-04-09,BTC,19,return,-0.0011401971181233723
2026-04-09,BTC,19,squared return,2.5669733683268227e-05
2026-04-09,BTC,19,squared down-return,-2.7577082316080727e-05
2026-04-09,BTC,20,return,0.0029579798380533853
2026-04-09,BTC,20,squared return,5.221366882324219e-05
2026-04-09,BTC,20,squared down-return,6.826718648274739e-05
2026-06-08,BTC,1,return,0.002186695734659831
2026-06-08,BTC,1,squared return,0.00016268094380696615
2026-06-08,BTC,1,squared down-return,0.00012477238972981772
2026-06-08,BTC,2,return,0.0010501543680826821
2026-06-08,BTC,2,squared return,5.91278076171875e-05
2026-06-08,BTC,2,squared down-return,1.8517176310221355e-05
2026-06-08,BTC,3,return,0.0002848307291666666
2026-06-08,BTC,3,squared return,1.3510386149088543e-05
2026-06-08,BTC,3,squared down-return,-9.61621602376302e-06
2026-06-08,BTC,4,return,0.0024879773457845054
2026-06-08,BTC,4,squared return,2.384185791015625e-05
2026-06-08,BTC,4,squared down-return,6.477038065592447e-05
2026-06-08,BTC,5,return,0.003403425216674805
2026-06-08,BTC,5,squared return,8.908907572428385e-05
2026-06-08,BTC,5,squared down-return,0.00012731552124023438
2026-06-08,BTC,6,return,0.0052106380462646484
2026-06-08,BTC,6,squared return,6.993611653645834e-05
2026-06-08,BTC,6,squared down-return,0.00012334187825520832
2026-06-08,BTC,7,return,0.0003813902537027995
2026-06-08,BTC,7,squared return,5.6187311808268234e-05
2026-06-08,BTC,7,squared down-return,1.9629796346028645e-05
2026-06-08,BTC,8,return,-0.0021508534749348955
2026-06-08,BTC,8,squared return,4.212061564127604e-05
2026-06-08,BTC,8,squared down-return,2.2172927856445312e-05
2026-06-08,BTC,9,return,0.0028731028238932295
2026-06-08,BTC,9,squared return,-7.232030232747395e-06
2026-06-08,BTC,9,squared down-return,1.7881393432617188e-05
2026-06-08,BTC,10,return,0.0008582274119059246
2026-06-08,BTC,10,squared return,-1.8755594889322918e-05
2026-06-08,BTC,10,squared down-return,5.8015187581380204e-05
2026-06-08,BTC,11,return,0.0065135955810546875
2026-06-08,BTC,11,squared return,-4.1802724202473954e-05
2026-06-08,BTC,11,squared down-return,0.0001308123270670573
2026-06-08,BTC,12,return,0.004986683527628581
2026-06-08,BTC,12,squared return,-9.19500986735026e-05
2026-06-08,BTC,12,squared down-return,2.47955322265625e-05
2026-06-08,BTC,13,return,0.005497535069783528
2026-06-08,BTC,13,squared return,5.658467610677083e-05
2026-06-08,BTC,13,squared down-return,-0.00017460187276204425
2026-06-08,BTC,14,return,0.00542608896891276
2026-06-08,BTC,14,squared return,-8.122126261393228e-05
2026-06-08,BTC,14,squared down-return,9.139378865559895e-06
2026-06-08,BTC,15,return,0.003196318944295247
2026-06-08,BTC,15,squared return,-0.00010418891906738281
2026-06-08,BTC,15,squared down-return,-0.00018135706583658853
2026-06-08,BTC,16,return,0.011763970057169596
2026-06-08,BTC,16,squared return,0.00032750765482584637
2026-06-08,BTC,16,squared down-return,0.0002823670705159505
2026-06-08,BTC,17,return,0.012029488881429037
2026-06-08,BTC,17,squared return,6.810824076334635e-05
2026-06-08,BTC,17,squared down-return,9.727478027343749e-05
2026-06-08,BTC,18,return,0.005320946375528972
2026-06-08,BTC,18,squared return,8.257230122884115e-05
2026-06-08,BTC,18,squared down-return,-5.626678466796875e-05
2026-06-08,BTC,19,return,0.01061542828877767
2026-06-08,BTC,19,squared return,-0.0001858075459798177
2026-06-08,BTC,19,squared down-return,-0.00012286504109700522
2026-06-08,BTC,20,return,0.029318650563557945
2026-06-08,BTC,20,squared return,-0.00033283233642578125
2026-06-08,BTC,20,squared down-return,-0.00020472208658854166
2026-08-07,BTC,1,return,0.0010186036427815754
2026-08-07,BTC,1,squared return,5.873044331868489e-05
2026-08-07,BTC,1,squared down-return,7.009506225585938e-05
2026-08-07,BTC,2,return,0.0002464453379313151
2026-08-07,BTC,2,squared return,9.059906005859375e-06
2026-08-07,BTC,2,squared down-return,1.1682510375976562e-05
2026-08-07,BTC,3,return,5.364418029785156e-05
2026-08-07,BTC,3,squared return,3.337860107421875e-06
2026-08-07,BTC,3,squared down-return,4.371007283528646e-06
2026-08-07,BTC,4,return,7.987022399902344e-05
2026-08-07,BTC,4,squared return,-1.1920928955078125e-06
2026-08-07,BTC,4,squared down-return,3.973642985026042e-07
2026-08-07,BTC,5,return,0.0001408259073893229
2026-08-07,BTC,5,squared return,5.880991617838542e-06
2026-08-07,BTC,5,squared down-return,4.5299530029296875e-06
2026-08-07,BTC,6,return,0.00010069211324055989
2026-08-07,BTC,6,squared return,2.5431315104166665e-06
2026-08-07,BTC,6,squared down-return,3.337860107421875e-06
2026-08-07,BTC,7,return,2.0345052083333332e-05
2026-08-07,BTC,7,squared return,2.2252400716145835e-06
2026-08-07,BTC,7,squared down-return,1.509984334309896e-06
2026-08-07,BTC,8,return,1.9470850626627605e-05
2026-08-07,BTC,8,squared return,4.76837158203125e-07
2026-08-07,BTC,8,squared down-return,1.1920928955078125e-06
2026-08-07,BTC,9,return,-1.4305114746093752e-06
2026-08-07,BTC,9,squared return,2.384185791015625e-07
2026-08-07,BTC,9,squared down-return,7.947285970052083e-08
2026-08-07,BTC,10,return,-4.76837158203125e-07
2026-08-07,BTC,10,squared return,-3.178914388020833e-07
2026-08-07,BTC,10,squared down-return,-1.5894571940104166e-07
2026-08-07,BTC,11,return,9.616216023763021e-06
2026-08-07,BTC,11,squared return,1.5894571940104166e-07
2026-08-07,BTC,11,squared down-return,1.5894571940104166e-07
2026-08-07,BTC,12,return,4.688898722330729e-06
2026-08-07,BTC,12,squared return,1.5894571940104166e-07
2026-08-07,BTC,12,squared down-return,1.5894571940104166e-07
2026-08-07,BTC,13,return,-2.781550089518229e-06
2026-08-07,BTC,13,squared return,-7.947285970052083e-08
2026-08-07,BTC,13,squared down-return,-2.384185791015625e-07
2026-08-07,BTC,14,return,1.1920928955078125e-06
2026-08-07,BTC,14,squared return,-1.5894571940104166e-07
2026-08-07,BTC,14,squared down-return,-7.947285970052083e-08
2026-08-07,BTC,15,return,7.947285970052082e-08
2026-08-07,BTC,15,squared return,-1.5894571940104166e-07
2026-08-07,BTC,15,squared down-return,-1.5894571940104166e-07
2026-08-07,BTC,16,return,3.4173329671223956e-06
2026-08-07,BTC,16,squared return,1.5894571940104166e-07
2026-08-07,BTC,16,squared down-return,0.0
2026-08-07,BTC,17,return,1.1126200358072915e-06
2026-08-07,BTC,17,squared return,-1.5894571940104166e-07
2026-08-07,BTC,17,squared down-return,-7.947285970052083e-08
2026-08-07,BTC,18,return,9.5367431640625e-07
2026-08-07,BTC,18,squared return,0.0
2026-08-07,BTC,18,squared down-return,0.0
2026-08-07,BTC,19,return,-7.947285970052083e-08
2026-08-07,BTC,19,squared return,-7.947285970052083e-08
2026-08-07,BTC,19,squared down-return,0.0
2026-08-07,BTC,20,return,6.357828776041666e-07
2026-08-07,BTC,20,squared return,0.0
2026-08-07,BTC,20,squared down-return,0.0
2026-09-10,BTC,1,return,0.0025054613749186196
2026-09-10,BTC,1,squared return,0.00011610984802246094
2026-09-10,BTC,1,squared down-return,0.00013073285420735678
2026-09-10,BTC,2,return,-0.00012246767679850262
2026-09-10,BTC,2,squared return,4.760424296061198e-05
2026-09-10,BTC,2,squared down-return,3.925959269205729e-05
2026-09-10,BTC,3,return,0.0003976027170817058
2026-09-10,BTC,3,squared return,-4.6888987223307294e-06
2026-09-10,BTC,3,squared down-return,6.9141387939453125e-06
2026-09-10,BTC,4,return,-7.033348083496091e-05
2026-09-10,BTC,4,squared return,-7.708867390950521e-06
2026-09-10,BTC,4,squared down-return,9.5367431640625e-07
2026-09-10,BTC,5,return,0.0015423297882080078
2026-09-10,BTC,5,squared return,7.422765096028645e-05
2026-09-10,BTC,5,squared down-return,6.802876790364583e-05
2026-09-10,BTC,6,return,0.0029584566752115884
2026-09-10,BTC,6,squared return,7.62939453125e-06
2026-09-10,BTC,6,squared down-return,4.673004150390625e-05
2026-09-10,BTC,7,return,6.643931070963538e-05
2026-09-10,BTC,7,squared return,8.487701416015625e-05
2026-09-10,BTC,7,squared down-return,3.719329833984375e-05
2026-09-10,BTC,8,return,0.001493056615193685
2026-09-10,BTC,8,squared return,-2.6305516560872398e-05
2026-09-10,BTC,8,squared down-return,2.463658650716146e-05
2026-09-10,BTC,9,return,-0.00043678283691406255
2026-09-10,BTC,9,squared return,-1.6291936238606773e-05
2026-09-10,BTC,9,squared down-return,2.6226043701171883e-06
2026-09-10,BTC,10,return,0.000346819559733073
2026-09-10,BTC,10,squared return,-9.854634602864582e-06
2026-09-10,BTC,10,squared down-return,-3.226598103841146e-05
2026-09-10,BTC,11,return,0.002587238947550456
2026-09-10,BTC,11,squared return,2.177556355794271e-05
2026-09-10,BTC,11,squared down-return,1.247723897298177e-05
2026-09-10,BTC,12,return,-0.0002647240956624349
2026-09-10,BTC,12,squared return,6.993611653645833e-05
2026-09-10,BTC,12,squared down-return,-1.0331471761067706e-06
2026-09-10,BTC,13,return,0.0004030863444010416
2026-09-10,BTC,13,squared return,-0.00011396408081054688
2026-09-10,BTC,13,squared down-return,-1.9073486328124996e-06
2026-09-10,BTC,14,return,0.0007981459299723307
2026-09-10,BTC,14,squared return,4.80810801188151e-05
2026-09-10,BTC,14,squared down-return,-0.0001060167948404948
2026-09-10,BTC,15,return,0.0011254151662190754
2026-09-10,BTC,15,squared return,0.00013017654418945312
2026-09-10,BTC,15,squared down-return,-6.492932637532553e-05
2026-09-10,BTC,16,return,0.004821379979451497
2026-09-10,BTC,16,squared return,4.8478444417317704e-05
2026-09-10,BTC,16,squared down-return,0.0001300175984700521
2026-09-10,BTC,17,return,0.005312760670979817
2026-09-10,BTC,17,squared return,0.00021616617838541666
2026-09-10,BTC,17,squared down-return,2.201398213704427e-05
2026-09-10,BTC,18,return,0.0035895506540934248
2026-09-10,BTC,18,squared return,9.290377298990885e-05
2026-09-10,BTC,18,squared down-return,2.415974934895833e-05
2026-09-10,BTC,19,return,0.005869547526041666
2026-09-10,BTC,19,squared return,0.00016951560974121094
2026-09-10,BTC,19,squared down-return,-0.00017340977986653644
2026-09-10,BTC,20,return,0.027984539667765297
2026-09-10,BTC,20,squared return,-2.4000803629557283e-05
2026-09-10,BTC,20,squared down-return,5.364418029785156e-05
2019-05-16,ETH,1,return,-0.00032560030619303376
2019-05-16,ETH,1,squared return,0.00020599365234375
2019-05-16,ETH,1,squared down-return,0.0002513726552327474
2019-05-16,ETH,2,return,0.001570304234822591
2019-05-16,ETH,2,squared return,2.2172927856445312e-05
2019-05-16,ETH,2,squared down-return,-1.9073486328125e-06
2019-05-16,ETH,3,return,0.0001992384592692057
2019-05-16,ETH,3,squared return,0.00021513303120930988
2019-05-16,ETH,3,squared down-return,8.495648701985678e-05
2019-05-16,ETH,4,return,-0.0003708203633626302
2019-05-16,ETH,4,squared return,0.0001370112101236979
2019-05-16,ETH,4,squared down-return,6.0160954793294266e-05
2019-05-16,ETH,5,return,-4.4266382853190115e-05
2019-05-16,ETH,5,squared return,0.0002429485321044922
2019-05-16,ETH,5,squared down-return,9.536743164062499e-05
2019-05-16,ETH,6,return,-0.0002609093983968099
2019-05-16,ETH,6,squared return,3.8941701253255204e-05
2019-05-16,ETH,6,squared down-return,3.4332275390625e-05
2019-05-16,ETH,7,return,-0.0003592967987060547
2019-05-16,ETH,7,squared return,-6.890296936035156e-05
2019-05-16,ETH,7,squared down-return,-5.53131103515625e-05
2019-05-16,ETH,8,return,0.001497824986775716
2019-05-16,ETH,8,squared return,-0.00021791458129882812
2019-05-16,ETH,8,squared down-return,-7.994969685872395e-05
2019-05-16,ETH,9,return,0.0029002825419108076
2019-05-16,ETH,9,squared return,2.471605936686198e-05
2019-05-16,ETH,9,squared down-return,9.147326151529948e-05
2019-05-16,ETH,10,return,-0.00041778882344563806
2019-05-16,ETH,10,squared return,9.926160176595052e-05
2019-05-16,ETH,10,squared down-return,-2.0265579223632812e-05
2019-05-16,ETH,11,return,-0.00010061264038085938
2019-05-16,ETH,11,squared return,0.00029746691385904944
2019-05-16,ETH,11,squared down-return,0.00012636184692382812
2019-05-16,ETH,12,return,-0.00019137064615885416
2019-05-16,ETH,12,squared return,-5.586942036946614e-05
2019-05-16,ETH,12,squared down-return,-0.00012636184692382812
2019-05-16,ETH,13,return,-0.00023078918457031247
2019-05-16,ETH,13,squared return,1.2079874674479168e-05
2019-05-16,ETH,13,squared down-return,8.821487426757812e-06
2019-05-16,ETH,14,return,0.0007836023966471354
2019-05-16,ETH,14,squared return,3.186861673990886e-05
2019-05-16,ETH,14,squared down-return,3.496805826822917e-05
2019-05-16,ETH,15,return,-0.00046674410502115887
2019-05-16,ETH,15,squared return,-0.000146786371866862
2019-05-16,ETH,15,squared down-return,-5.237261454264323e-05
2019-05-16,ETH,16,return,0.0016252994537353516
2019-05-16,ETH,16,squared return,0.0003325939178466797
2019-05-16,ETH,16,squared down-return,0.00018382072448730471
2019-05-16,ETH,17,return,-0.0006086031595865885
2019-05-16,ETH,17,squared return,-7.899602254231772e-05
2019-05-16,ETH,17,squared down-return,2.5351842244466145e-05
2019-05-16,ETH,18,return,0.0013931592305501301
2019-05-16,ETH,18,squared return,-0.00015457471211751303
2019-05-16,ETH,18,squared down-return,7.836023966471353e-05
2019-05-16,ETH,19,return,0.00040499369303385413
2019-05-16,ETH,19,squared return,-9.5367431640625e-07
2019-05-16,ETH,19,squared down-return,5.348523457845052e-05
2019-05-16,ETH,20,return,7.613499959309895e-05
2019-05-16,ETH,20,squared return,-5.0067901611328125e-06
2019-05-16,ETH,20,squared down-return,2.400080362955729e-05
2019-07-15,ETH,1,return,0.00032901763916015625
2019-07-15,ETH,1,squared return,4.6094258626302086e-05
2019-07-15,ETH,1,squared down-return,-1.8278757731119799e-06
2019-07-15,ETH,2,return,-0.00035452842712402344
2019-07-15,ETH,2,squared return,-6.469090779622397e-05
2019-07-15,ETH,2,squared down-return,4.943211873372396e-05
2019-07-15,ETH,3,return,-0.0013839403788248699
2019-07-15,ETH,3,squared return,0.0002209345499674479
2019-07-15,ETH,3,squared down-return,9.028116861979167e-05
2019-07-15,ETH,4,return,0.004309813181559244
2019-07-15,ETH,4,squared return,7.534027099609375e-05
2019-07-15,ETH,4,squared down-return,2.9881795247395836e-05
2019-07-15,ETH,5,return,0.0044324398040771484
2019-07-15,ETH,5,squared return,0.00012969970703125
2019-07-15,ETH,5,squared down-return,5.4200490315755204e-05
2019-07-15,ETH,6,return,0.0040018558502197266
2019-07-15,ETH,6,squared return,3.457069396972656e-05
2019-07-15,ETH,6,squared down-return,2.7815500895182303e-06
2019-07-15,ETH,7,return,0.0007081031799316406
2019-07-15,ETH,7,squared return,0.00020813941955566406
2019-07-15,ETH,7,squared down-return,-4.545847574869792e-05
2019-07-15,ETH,8,return,0.008506298065185547
2019-07-15,ETH,8,squared return,0.0005965232849121094
2019-07-15,ETH,8,squared down-return,8.893013000488281e-05
2019-07-15,ETH,9,return,0.006066640218098958
2019-07-15,ETH,9,squared return,-0.00010879834493001303
2019-07-15,ETH,9,squared down-return,-6.175041198730469e-05
2019-07-15,ETH,10,return,-0.0006014506022135417
2019-07-15,ETH,10,squared return,-0.0003174940745035807
2019-07-15,ETH,10,squared down-return,1.1523564656575523e-05
2019-07-15,ETH,11,return,0.002431790033976237
2019-07-15,ETH,11,squared return,-0.00010085105895996094
2019-07-15,ETH,11,squared down-return,-3.3537546793619796e-05
2019-07-15,ETH,12,return,0.0016915003458658853
2019-07-15,ETH,12,squared return,-4.227956136067709e-05
2019-07-15,ETH,12,squared down-return,1.2874603271484372e-05
2019-07-15,ETH,13,return,0.00898583730061849
2019-07-15,ETH,13,squared return,0.000566403071085612
2019-07-15,ETH,13,squared down-return,3.5365422566731766e-05
2019-07-15,ETH,14,return,0.007179419199625652
2019-07-15,ETH,14,squared return,0.0002992947896321615
2019-07-15,ETH,14,squared down-return,0.00021370251973470053
2019-07-15,ETH,15,return,0.002525170644124349
2019-07-15,ETH,15,squared return,0.00017515818277994793
2019-07-15,ETH,15,squared down-return,7.629394531249999e-06
2019-07-15,ETH,16,return,0.012836535771687824
2019-07-15,ETH,16,squared return,7.915496826171875e-05
2019-07-15,ETH,16,squared down-return,5.857149759928386e-05
2019-07-15,ETH,17,return,0.008028586705525717
2019-07-15,ETH,17,squared return,0.0004598299662272135
2019-07-15,ETH,17,squared down-return,-7.565816243489583e-05
2019-07-15,ETH,18,return,0.009854634602864584
2019-07-15,ETH,18,squared return,0.00019558270772298178
2019-07-15,ETH,18,squared down-return,-6.906191507975261e-05
2019-07-15,ETH,19,return,0.01006460189819336
2019-07-15,ETH,19,squared return,0.0004266103108723958
2019-07-15,ETH,19,squared down-return,-0.00012079874674479166
2019-07-15,ETH,20,return,0.017737785975138344
2019-07-15,ETH,20,squared return,0.00031654040018717444
2019-07-15,ETH,20,squared down-return,-2.6384989420572918e-05
2019-09-13,ETH,1,return,5.165735880533899e-06
2019-09-13,ETH,1,squared return,6.381670633951822e-05
2019-09-13,ETH,1,squared down-return,5.968411763509115e-05
2019-09-13,ETH,2,return,0.00038822491963704425
2019-09-13,ETH,2,squared return,5.2611033121744796e-05
2019-09-13,ETH,2,squared down-return,5.904833475748698e-05
2019-09-13,ETH,3,return,-0.0007741451263427734
2019-09-13,ETH,3,squared return,0.0005241235097249348
2019-09-13,ETH,3,squared down-return,5.7458877563476556e-05
2019-09-13,ETH,4,return,-6.937980651855466e-05
2019-09-13,ETH,4,squared return,0.0006384054819742838
2019-09-13,ETH,4,squared down-return,1.5656153361002605e-05
2019-09-13,ETH,5,return,0.0016459623972574868
2019-09-13,ETH,5,squared return,0.0008640289306640626
2019-09-13,ETH,5,squared down-return,-2.0503997802734375e-05
2019-09-13,ETH,6,return,0.0015756289164225261
2019-09-13,ETH,6,squared return,0.0008298556009928385
2019-09-13,ETH,6,squared down-return,0.0006189346313476562
2019-09-13,ETH,7,return,-0.002167860666910807
2019-09-13,ETH,7,squared return,5.5154164632161454e-05
2019-09-13,ETH,7,squared down-return,0.00011126200358072917
2019-09-13,ETH,8,return,0.005886157353719076
2019-09-13,ETH,8,squared return,0.0010151863098144531
2019-09-13,ETH,8,squared down-return,0.0007285277048746744
2019-09-13,ETH,9,return,0.008523782094319662
2019-09-13,ETH,9,squared return,8.678436279296875e-05
2019-09-13,ETH,9,squared down-return,0.0002795855204264323
2019-09-13,ETH,10,return,-0.00268093744913737
2019-09-13,ETH,10,squared return,-8.122126261393228e-05
2019-09-13,ETH,10,squared down-return,-0.00027680397033691406
2019-09-13,ETH,11,return,0.001134951909383138
2019-09-13,ETH,11,squared return,0.0004621346791585287
2019-09-13,ETH,11,squared down-return,0.000412146250406901
2019-09-13,ETH,12,return,-0.00015234947204589844
2019-09-13,ETH,12,squared return,-0.00015242894490559897
2019-09-13,ETH,12,squared down-return,-8.114178975423178e-05
2019-09-13,ETH,13,return,-0.0007323424021402994
2019-09-13,ETH,13,squared return,0.00019176801045735675
2019-09-13,ETH,13,squared down-return,3.20275624593099e-05
2019-09-13,ETH,14,return,0.0021791458129882812
2019-09-13,ETH,14,squared return,-7.200241088867188e-05
2019-09-13,ETH,14,squared down-return,-8.193651835123697e-05
2019-09-13,ETH,15,return,-0.003101825714111328
2019-09-13,ETH,15,squared return,-7.716814676920572e-05
2019-09-13,ETH,15,squared down-return,-0.0001273949940999349
2019-09-13,ETH,16,return,0.0006437301635742188
2019-09-13,ETH,16,squared return,0.00013327598571777344
2019-09-13,ETH,16,squared down-return,3.5762786865234375e-06
2019-09-13,ETH,17,return,0.0013170242309570312
2019-09-13,ETH,17,squared return,0.00036915143330891925
2019-09-13,ETH,17,squared down-return,0.00012254714965820312
2019-09-13,ETH,18,return,0.002682765324910482
2019-09-13,ETH,18,squared return,0.0005673567454020183
2019-09-13,ETH,18,squared down-return,0.00021092096964518228
2019-09-13,ETH,19,return,0.0008080800374348959
2019-09-13,ETH,19,squared return,-0.0004732608795166016
2019-09-13,ETH,19,squared down-return,4.5299530029296875e-05
2019-09-13,ETH,20,return,0.0008399486541748047
2019-09-13,ETH,20,squared return,-0.0006349086761474608
2019-09-13,ETH,20,squared down-return,-0.0005506674448649088
2019-11-12,ETH,1,return,-0.0011130968729654949
2019-11-12,ETH,1,squared return,0.00021958351135253906
2019-11-12,ETH,1,squared down-return,-2.2808710734049484e-05
2019-11-12,ETH,2,return,0.002620220184326172
2019-11-12,ETH,2,squared return,0.00021076202392578125
2019-11-12,ETH,2,squared down-return,-3.0438105265299484e-05
2019-11-12,ETH,3,return,0.000358740488688151
2019-11-12,ETH,3,squared return,0.0005089441935221355
2019-11-12,ETH,3,squared down-return,-3.560384114583333e-05
2019-11-12,ETH,4,return,1.064936319986981e-05
2019-11-12,ETH,4,squared return,0.0012448628743489583
2019-11-12,ETH,4,squared down-return,-8.28107198079427e-05
2019-11-12,ETH,5,return,0.0015585422515869143
2019-11-12,ETH,5,squared return,0.0006291866302490234
2019-11-12,ETH,5,squared down-return,0.000667889912923177
2019-11-12,ETH,6,return,0.001360495885213216
2019-11-12,ETH,6,squared return,0.0007080237070719402
2019-11-12,ETH,6,squared down-return,0.00039275487263997394
2019-11-12,ETH,7,return,-0.0009710788726806641
2019-11-12,ETH,7,squared return,0.00020511945088704428
