date,asset,alpha,level,model
2020-02-11,ETH,0.01,0.010354999999999944,HS+ACI
2020-02-14,ETH,0.025,0.028562500000000005,HS+ACI
2020-02-16,ETH,0.01,0.010379999999999943,HS+ACI
2020-02-19,ETH,0.025,0.028718750000000005,HS+ACI
2020-02-21,ETH,0.01,0.010404999999999942,HS+ACI
2020-02-24,ETH,0.025,0.028875000000000005,HS+ACI
2020-02-26,ETH,0.01,0.010429999999999941,HS+ACI
2020-02-29,ETH,0.025,0.027781250000000004,HS+ACI
2020-03-02,ETH,0.01,0.01045499999999994,HS+ACI
2020-03-05,ETH,0.025,0.027937500000000004,HS+ACI
2020-03-07,ETH,0.01,0.010479999999999939,HS+ACI
2020-03-10,ETH,0.025,0.026843750000000003,HS+ACI
2020-03-12,ETH,0.01,0.009504999999999937,HS+ACI
2020-03-15,ETH,0.025,0.025750000000000002,HS+ACI
2020-03-17,ETH,0.01,0.009529999999999936,HS+ACI
2020-03-20,ETH,0.025,0.02465625,HS+ACI
2020-03-22,ETH,0.01,0.009554999999999935,HS+ACI
2020-03-25,ETH,0.025,0.0248125,HS+ACI
2020-03-27,ETH,0.01,0.009579999999999934,HS+ACI
2020-03-30,ETH,0.025,0.02496875,HS+ACI
2020-04-01,ETH,0.01,0.009604999999999933,HS+ACI
2020-04-04,ETH,0.025,0.025125,HS+ACI
2020-04-06,ETH,0.01,0.009629999999999932,HS+ACI
2020-04-09,ETH,0.025,0.02528125,HS+ACI
2020-04-11,ETH,0.01,0.009654999999999931,HS+ACI
2020-04-14,ETH,0.025,0.025437500000000002,HS+ACI
2020-04-16,ETH,0.01,0.00967999999999993,HS+ACI
2020-04-19,ETH,0.025,0.025593750000000002,HS+ACI
2020-04-21,ETH,0.01,0.009704999999999929,HS+ACI
2020-04-24,ETH,0.025,0.025750000000000002,HS+ACI
2020-04-26,ETH,0.01,0.009729999999999928,HS+ACI
2020-04-29,ETH,0.025,0.025906250000000002,HS+ACI
2020-05-01,ETH,0.01,0.009754999999999927,HS+ACI
2020-05-04,ETH,0.025,0.026062500000000002,HS+ACI
2020-05-06,ETH,0.01,0.009779999999999926,HS+ACI
2020-05-09,ETH,0.025,0.026218750000000002,HS+ACI
2020-05-11,ETH,0.01,0.009804999999999925,HS+ACI
2020-05-14,ETH,0.025,0.025125,HS+ACI
2020-05-16,ETH,0.01,0.009829999999999924,HS+ACI
2020-05-19,ETH,0.025,0.02528125,HS+ACI
2020-05-21,ETH,0.01,0.009854999999999923,HS+ACI
2020-05-24,ETH,0.025,0.025437500000000002,HS+ACI
2020-05-26,ETH,0.01,0.009879999999999922,HS+ACI
2020-05-29,ETH,0.025,0.025593750000000002,HS+ACI
2020-05-31,ETH,0.01,0.00990499999999992,HS+ACI
2020-06-03,ETH,0.025,0.025750000000000002,HS+ACI
2020-06-05,ETH,0.01,0.00992999999999992,HS+ACI
2020-06-08,ETH,0.025,0.025906250000000002,HS+ACI
2020-06-10,ETH,0.01,0.009954999999999919,HS+ACI
2020-06-13,ETH,0.025,0.026062500000000002,HS+ACI
2020-06-15,ETH,0.01,0.009979999999999918,HS+ACI
2020-06-18,ETH,0.025,0.026218750000000002,HS+ACI
2020-06-20,ETH,0.01,0.010004999999999917,HS+ACI
2020-06-23,ETH,0.025,0.026375000000000003,HS+ACI
2020-06-25,ETH,0.01,0.010029999999999916,HS+ACI
2020-06-28,ETH,0.025,0.026531250000000003,HS+ACI
2020-06-30,ETH,0.01,0.010054999999999915,HS+ACI
2020-07-03,ETH,0.025,0.026687500000000003,HS+ACI
2020-07-05,ETH,0.01,0.010079999999999914,HS+ACI
2020-07-08,ETH,0.025,0.026843750000000003,HS+ACI
2020-07-10,ETH,0.01,0.010104999999999913,HS+ACI
2020-07-13,ETH,0.025,0.027000000000000003,HS+ACI
2020-07-15,ETH,0.01,0.010129999999999912,HS+ACI
2020-07-18,ETH,0.025,0.027156250000000003,HS+ACI
2020-07-20,ETH,0.01,0.01015499999999991,HS+ACI
2020-07-23,ETH,0.025,0.027312500000000003,HS+ACI
2020-07-25,ETH,0.01,0.01017999999999991,HS+ACI
2020-07-28,ETH,0.025,0.027468750000000004,HS+ACI
2020-07-30,ETH,0.01,0.010204999999999909,HS+ACI
2020-08-02,ETH,0.025,0.027625000000000004,HS+ACI
2020-08-04,ETH,0.01,0.010229999999999908,HS+ACI
2020-08-07,ETH,0.025,0.027781250000000004,HS+ACI
2020-08-09,ETH,0.01,0.010254999999999907,HS+ACI
2020-08-12,ETH,0.025,0.027937500000000004,HS+ACI
2020-08-14,ETH,0.01,0.010279999999999906,HS+ACI
2020-08-17,ETH,0.025,0.028093750000000004,HS+ACI
2020-08-19,ETH,0.01,0.010304999999999905,HS+ACI
2020-08-22,ETH,0.025,0.028250000000000004,HS+ACI
2020-08-24,ETH,0.01,0.010329999999999903,HS+ACI
2020-08-27,ETH,0.025,0.028406250000000004,HS+ACI
2020-08-29,ETH,0.01,0.010354999999999902,HS+ACI
2020-09-01,ETH,0.025,0.028562500000000005,HS+ACI
2020-09-03,ETH,0.01,0.009879999999999901,HS+ACI
2020-09-06,ETH,0.025,0.02496875,HS+ACI
2020-09-08,ETH,0.01,0.0094049999999999,HS+ACI
2020-09-11,ETH,0.025,0.025125,HS+ACI
2020-09-13,ETH,0.01,0.009429999999999899,HS+ACI
2020-09-16,ETH,0.025,0.02528125,HS+ACI
2020-09-18,ETH,0.01,0.009454999999999898,HS+ACI
2020-09-21,ETH,0.025,0.025437500000000002,HS+ACI
2020-09-23,ETH,0.01,0.009479999999999896,HS+ACI
2020-09-26,ETH,0.025,0.025593750000000002,HS+ACI
2020-09-28,ETH,0.01,0.009504999999999895,HS+ACI
2020-10-01,ETH,0.025,0.025750000000000002,HS+ACI
2020-10-03,ETH,0.01,0.009529999999999894,HS+ACI
2020-10-06,ETH,0.025,0.025906250000000002,HS+ACI
2020-10-08,ETH,0.01,0.009554999999999893,HS+ACI
2020-10-11,ETH,0.025,0.026062500000000002,HS+ACI
2020-10-13,ETH,0.01,0.009579999999999892,HS+ACI
2020-10-16,ETH,0.025,0.026218750000000002,HS+ACI
2020-10-18,ETH,0.01,0.009604999999999891,HS+ACI
2020-10-21,ETH,0.025,0.026375000000000003,HS+ACI
2020-10-23,ETH,0.01,0.00962999999999989,HS+ACI
2020-10-26,ETH,0.025,0.026531250000000003,HS+ACI
2020-10-28,ETH,0.01,0.00965499999999989,HS+ACI
2020-10-31,ETH,0.025,0.026687500000000003,HS+ACI
2020-11-02,ETH,0.01,0.009679999999999888,HS+ACI
2020-11-05,ETH,0.025,0.026843750000000003,HS+ACI
2020-11-07,ETH,0.01,0.009704999999999887,HS+ACI
2020-11-10,ETH,0.025,0.027000000000000003,HS+ACI
2020-11-12,ETH,0.01,0.009729999999999886,HS+ACI
2020-11-15,ETH,0.025,0.027156250000000003,HS+ACI
2020-11-17,ETH,0.01,0.009754999999999885,HS+ACI
2020-11-20,ETH,0.025,0.027312500000000003,HS+ACI
2020-11-22,ETH,0.01,0.009779999999999884,HS+ACI
2020-11-25,ETH,0.025,0.027468750000000004,HS+ACI
2020-11-27,ETH,0.01,0.009804999999999883,HS+ACI
2020-11-30,ETH,0.025,0.026375000000000003,HS+ACI
2020-12-02,ETH,0.01,0.009829999999999882,HS+ACI
2020-12-05,ETH,0.025,0.026531250000000003,HS+ACI
2020-12-07,ETH,0.01,0.009854999999999881,HS+ACI
2020-12-10,ETH,0.025,0.026687500000000003,HS+ACI
2020-12-12,ETH,0.01,0.00987999999999988,HS+ACI
2020-12-15,ETH,0.025,0.026843750000000003,HS+ACI
2020-12-17,ETH,0.01,0.00990499999999988,HS+ACI
2020-12-20,ETH,0.025,0.027000000000000003,HS+ACI
2020-12-22,ETH,0.01,0.009929999999999878,HS+ACI
2020-12-25,ETH,0.025,0.027156250000000003,HS+ACI
2020-12-27,ETH,0.01,0.009954999999999877,HS+ACI
2020-12-30,ETH,0.025,0.027312500000000003,HS+ACI
2021-01-01,ETH,0.01,0.009979999999999876,HS+ACI
2021-01-04,ETH,0.025,0.027468750000000004,HS+ACI
2021-01-06,ETH,0.01,0.010004999999999875,HS+ACI
2021-01-09,ETH,0.025,0.027625000000000004,HS+ACI
2021-01-11,ETH,0.01,0.009529999999999874,HS+ACI
2021-01-14,ETH,0.025,0.026531250000000003,HS+ACI
2021-01-16,ETH,0.01,0.009554999999999873,HS+ACI
2021-01-19,ETH,0.025,0.026687500000000003,HS+ACI
2021-01-21,ETH,0.01,0.009079999999999871,HS+ACI
2021-01-24,ETH,0.025,0.025593750000000002,HS+ACI
2021-01-26,ETH,0.01,0.00910499999999987,HS+ACI
2021-01-29,ETH,0.025,0.0245,HS+ACI
2021-01-31,ETH,0.01,0.009129999999999869,HS+ACI
2021-02-03,ETH,0.025,0.02465625,HS+ACI
2021-02-05,ETH,0.01,0.009154999999999868,HS+ACI
2021-02-08,ETH,0.025,0.0248125,HS+ACI
2021-02-10,ETH,0.01,0.009179999999999867,HS+ACI
2021-02-13,ETH,0.025,0.02496875,HS+ACI
2021-02-15,ETH,0.01,0.009204999999999866,HS+ACI
2021-02-18,ETH,0.025,0.025125,HS+ACI
2021-02-20,ETH,0.01,0.009229999999999865,HS+ACI
2021-02-23,ETH,0.025,0.02278125,HS+ACI
2021-02-25,ETH,0.01,0.009254999999999864,HS+ACI
2021-02-28,ETH,0.025,0.0229375,HS+ACI
2021-03-02,ETH,0.01,0.009279999999999863,HS+ACI
2021-03-05,ETH,0.025,0.02309375,HS+ACI
2021-03-07,ETH,0.01,0.009304999999999862,HS+ACI
2021-03-10,ETH,0.025,0.02325,HS+ACI
2021-03-12,ETH,0.01,0.009329999999999861,HS+ACI
2021-03-15,ETH,0.025,0.02340625,HS+ACI
2021-03-17,ETH,0.01,0.00935499999999986,HS+ACI
2021-03-20,ETH,0.025,0.0235625,HS+ACI
2021-03-22,ETH,0.01,0.009379999999999859,HS+ACI
2021-03-25,ETH,0.025,0.02371875,HS+ACI
2021-03-27,ETH,0.01,0.009404999999999858,HS+ACI
2021-03-30,ETH,0.025,0.023875,HS+ACI
2021-04-01,ETH,0.01,0.009429999999999857,HS+ACI
2021-04-04,ETH,0.025,0.02403125,HS+ACI
2021-04-06,ETH,0.01,0.009454999999999856,HS+ACI
2021-04-09,ETH,0.025,0.0241875,HS+ACI
2021-04-11,ETH,0.01,0.009479999999999855,HS+ACI
2021-04-14,ETH,0.025,0.02434375,HS+ACI
2021-04-16,ETH,0.01,0.009504999999999854,HS+ACI
2021-04-19,ETH,0.025,0.0245,HS+ACI
2021-04-21,ETH,0.01,0.009529999999999853,HS+ACI
2021-04-24,ETH,0.025,0.02465625,HS+ACI
2021-04-26,ETH,0.01,0.009554999999999852,HS+ACI
2021-04-29,ETH,0.025,0.0248125,HS+ACI
2021-05-01,ETH,0.01,0.00957999999999985,HS+ACI
2021-05-04,ETH,0.025,0.02496875,HS+ACI
2021-05-06,ETH,0.01,0.00960499999999985,HS+ACI
2021-05-09,ETH,0.025,0.025125,HS+ACI
2021-05-11,ETH,0.01,0.009629999999999849,HS+ACI
2021-05-14,ETH,0.025,0.02528125,HS+ACI
2021-05-16,ETH,0.01,0.009654999999999848,HS+ACI
2021-05-19,ETH,0.025,0.0229375,HS+ACI
2021-05-21,ETH,0.01,0.009179999999999846,HS+ACI
2021-05-24,ETH,0.025,0.02184375,HS+ACI
2021-05-26,ETH,0.01,0.009204999999999845,HS+ACI
2021-05-29,ETH,0.025,0.020749999999999998,HS+ACI
2021-05-31,ETH,0.01,0.009229999999999844,HS+ACI
2021-06-03,ETH,0.025,0.020906249999999998,HS+ACI
2021-06-05,ETH,0.01,0.009254999999999843,HS+ACI
2021-06-08,ETH,0.025,0.021062499999999998,HS+ACI
2021-06-10,ETH,0.01,0.009279999999999842,HS+ACI
2021-06-13,ETH,0.025,0.021218749999999998,HS+ACI
2021-06-15,ETH,0.01,0.009304999999999841,HS+ACI
2021-06-18,ETH,0.025,0.021374999999999998,HS+ACI
2021-06-20,ETH,0.01,0.00932999999999984,HS+ACI
2021-06-23,ETH,0.025,0.020281249999999997,HS+ACI
2021-06-25,ETH,0.01,0.008854999999999839,HS+ACI
2021-06-28,ETH,0.025,0.020437499999999997,HS+ACI
2021-06-30,ETH,0.01,0.008879999999999838,HS+ACI
2021-07-03,ETH,0.025,0.020593749999999997,HS+ACI
2021-07-05,ETH,0.01,0.008904999999999837,HS+ACI
2021-07-08,ETH,0.025,0.020749999999999998,HS+ACI
2021-07-10,ETH,0.01,0.008929999999999836,HS+ACI
2021-07-13,ETH,0.025,0.020906249999999998,HS+ACI
2021-07-15,ETH,0.01,0.008954999999999835,HS+ACI
2021-07-18,ETH,0.025,0.021062499999999998,HS+ACI
2021-07-20,ETH,0.01,0.008979999999999834,HS+ACI
2021-07-23,ETH,0.025,0.021218749999999998,HS+ACI
2021-07-25,ETH,0.01,0.009004999999999833,HS+ACI
2021-07-28,ETH,0.025,0.021374999999999998,HS+ACI
2021-07-30,ETH,0.01,0.009029999999999832,HS+ACI
2021-08-02,ETH,0.025,0.02153125,HS+ACI
2021-08-04,ETH,0.01,0.00905499999999983,HS+ACI
2021-08-07,ETH,0.025,0.0216875,HS+ACI
2021-08-09,ETH,0.01,0.00907999999999983,HS+ACI
2021-08-12,ETH,0.025,0.02184375,HS+ACI
2021-08-14,ETH,0.01,0.009104999999999829,HS+ACI
2021-08-17,ETH,0.025,0.022,HS+ACI
2021-08-19,ETH,0.01,0.009129999999999827,HS+ACI
2021-08-22,ETH,0.025,0.02215625,HS+ACI
2021-08-24,ETH,0.01,0.009154999999999826,HS+ACI
2021-08-27,ETH,0.025,0.0223125,HS+ACI
2021-08-29,ETH,0.01,0.009179999999999825,HS+ACI
2021-09-01,ETH,0.025,0.02246875,HS+ACI
2021-09-03,ETH,0.01,0.009204999999999824,HS+ACI
2021-09-06,ETH,0.025,0.022625,HS+ACI
2021-09-08,ETH,0.01,0.009229999999999823,HS+ACI
2021-09-11,ETH,0.025,0.02153125,HS+ACI
2021-09-13,ETH,0.01,0.009254999999999822,HS+ACI
2021-09-16,ETH,0.025,0.0216875,HS+ACI
2021-09-18,ETH,0.01,0.009279999999999821,HS+ACI
2021-09-21,ETH,0.025,0.02184375,HS+ACI
2021-09-23,ETH,0.01,0.00930499999999982,HS+ACI
2021-09-26,ETH,0.025,0.022,HS+ACI
2021-09-28,ETH,0.01,0.00932999999999982,HS+ACI
2021-10-01,ETH,0.025,0.02215625,HS+ACI
2021-10-03,ETH,0.01,0.009354999999999818,HS+ACI
2021-10-06,ETH,0.025,0.0223125,HS+ACI
2021-10-08,ETH,0.01,0.009379999999999817,HS+ACI
2021-10-11,ETH,0.025,0.02246875,HS+ACI
2021-10-13,ETH,0.01,0.009404999999999816,HS+ACI
2021-10-16,ETH,0.025,0.022625,HS+ACI
2021-10-18,ETH,0.01,0.009429999999999815,HS+ACI
2021-10-21,ETH,0.025,0.02278125,HS+ACI
2021-10-23,ETH,0.01,0.009454999999999814,HS+ACI
2021-10-26,ETH,0.025,0.0229375,HS+ACI
2021-10-28,ETH,0.01,0.009479999999999813,HS+ACI
2021-10-31,ETH,0.025,0.02309375,HS+ACI
2021-11-02,ETH,0.01,0.009504999999999812,HS+ACI
2021-11-05,ETH,0.025,0.02325,HS+ACI
2021-11-07,ETH,0.01,0.009529999999999811,HS+ACI
2021-11-10,ETH,0.025,0.02340625,HS+ACI
2021-11-12,ETH,0.01,0.00955499999999981,HS+ACI
2021-11-15,ETH,0.025,0.0235625,HS+ACI
2021-11-17,ETH,0.01,0.00957999999999981,HS+ACI
2021-11-20,ETH,0.025,0.02371875,HS+ACI
2021-11-22,ETH,0.01,0.009604999999999808,HS+ACI
2021-11-25,ETH,0.025,0.023875,HS+ACI
2021-11-27,ETH,0.01,0.009629999999999807,HS+ACI
2021-11-30,ETH,0.025,0.02278125,HS+ACI
2021-12-02,ETH,0.01,0.009654999999999806,HS+ACI
2021-12-05,ETH,0.025,0.0229375,HS+ACI
2021-12-07,ETH,0.01,0.009679999999999805,HS+ACI
2021-12-10,ETH,0.025,0.02309375,HS+ACI
2021-12-12,ETH,0.01,0.009704999999999804,HS+ACI
2021-12-15,ETH,0.025,0.02325,HS+ACI
2021-12-17,ETH,0.01,0.009729999999999803,HS+ACI
2021-12-20,ETH,0.025,0.02340625,HS+ACI
2021-12-22,ETH,0.01,0.009754999999999802,HS+ACI
2021-12-25,ETH,0.025,0.0235625,HS+ACI
2021-12-27,ETH,0.01,0.009779999999999801,HS+ACI
2021-12-30,ETH,0.025,0.02371875,HS+ACI
2022-01-01,ETH,0.01,0.0098049999999998,HS+ACI
2022-01-04,ETH,0.025,0.023875,HS+ACI
2022-01-06,ETH,0.01,0.009829999999999799,HS+ACI
2022-01-09,ETH,0.025,0.02403125,HS+ACI
2022-01-11,ETH,0.01,0.009854999999999798,HS+ACI
2022-01-14,ETH,0.025,0.0241875,HS+ACI
2022-01-16,ETH,0.01,0.009879999999999797,HS+ACI
2022-01-19,ETH,0.025,0.02434375,HS+ACI
2022-01-21,ETH,0.01,0.009404999999999795,HS+ACI
2022-01-24,ETH,0.025,0.02325,HS+ACI
2022-01-26,ETH,0.01,0.009429999999999794,HS+ACI
2022-01-29,ETH,0.025,0.02340625,HS+ACI
2022-01-31,ETH,0.01,0.009454999999999793,HS+ACI
2022-02-03,ETH,0.025,0.0235625,HS+ACI
2022-02-05,ETH,0.01,0.009479999999999792,HS+ACI
2022-02-08,ETH,0.025,0.02371875,HS+ACI
2022-02-10,ETH,0.01,0.009504999999999791,HS+ACI
2022-02-13,ETH,0.025,0.023875,HS+ACI
2022-02-15,ETH,0.01,0.00952999999999979,HS+ACI
2022-02-18,ETH,0.025,0.02403125,HS+ACI
2022-02-20,ETH,0.01,0.00955499999999979,HS+ACI
2022-02-23,ETH,0.025,0.0241875,HS+ACI
2022-02-25,ETH,0.01,0.009579999999999788,HS+ACI
2022-02-28,ETH,0.025,0.02434375,HS+ACI
2022-03-02,ETH,0.01,0.009604999999999787,HS+ACI
2022-03-05,ETH,0.025,0.0245,HS+ACI
2022-03-07,ETH,0.01,0.009629999999999786,HS+ACI
2022-03-10,ETH,0.025,0.02465625,HS+ACI
2022-03-12,ETH,0.01,0.009654999999999785,HS+ACI
2022-03-15,ETH,0.025,0.0248125,HS+ACI
2022-03-17,ETH,0.01,0.009679999999999784,HS+ACI
2022-03-20,ETH,0.025,0.02496875,HS+ACI
2022-03-22,ETH,0.01,0.009704999999999783,HS+ACI
2022-03-25,ETH,0.025,0.025125,HS+ACI
2022-03-27,ETH,0.01,0.009729999999999782,HS+ACI
2022-03-30,ETH,0.025,0.02528125,HS+ACI
2022-04-01,ETH,0.01,0.009754999999999781,HS+ACI
2022-04-04,ETH,0.025,0.025437500000000002,HS+ACI
2022-04-06,ETH,0.01,0.00977999999999978,HS+ACI
2022-04-09,ETH,0.025,0.025593750000000002,HS+ACI
2022-04-11,ETH,0.01,0.00980499999999978,HS+ACI
2022-04-14,ETH,0.025,0.025750000000000002,HS+ACI
2022-04-16,ETH,0.01,0.009829999999999778,HS+ACI
2022-04-19,ETH,0.025,0.025906250000000002,HS+ACI
2022-04-21,ETH,0.01,0.009854999999999777,HS+ACI
2022-04-24,ETH,0.025,0.026062500000000002,HS+ACI
2022-04-26,ETH,0.01,0.009879999999999776,HS+ACI
2022-04-29,ETH,0.025,0.026218750000000002,HS+ACI
2022-05-01,ETH,0.01,0.009904999999999775,HS+ACI
2022-05-04,ETH,0.025,0.026375000000000003,HS+ACI
2022-05-06,ETH,0.01,0.009929999999999774,HS+ACI
2022-05-09,ETH,0.025,0.02528125,HS+ACI
2022-05-11,ETH,0.01,0.009954999999999773,HS+ACI
2022-05-14,ETH,0.025,0.0241875,HS+ACI
2022-05-16,ETH,0.01,0.009979999999999772,HS+ACI
2022-05-19,ETH,0.025,0.02434375,HS+ACI
2022-05-21,ETH,0.01,0.010004999999999771,HS+ACI
2022-05-24,ETH,0.025,0.0245,HS+ACI
2022-05-26,ETH,0.01,0.01002999999999977,HS+ACI
2022-05-29,ETH,0.025,0.02465625,HS+ACI
2022-05-31,ETH,0.01,0.010054999999999769,HS+ACI
2022-06-03,ETH,0.025,0.0248125,HS+ACI
2022-06-05,ETH,0.01,0.010079999999999768,HS+ACI
2022-06-08,ETH,0.025,0.02496875,HS+ACI
2022-06-10,ETH,0.01,0.010104999999999767,HS+ACI
2022-06-13,ETH,0.025,0.023875,HS+ACI
2022-06-15,ETH,0.01,0.009629999999999765,HS+ACI
2022-06-18,ETH,0.025,0.02278125,HS+ACI
2022-06-20,ETH,0.01,0.009154999999999764,HS+ACI
2022-06-23,ETH,0.025,0.0229375,HS+ACI
2022-06-25,ETH,0.01,0.009179999999999763,HS+ACI
2022-06-28,ETH,0.025,0.02309375,HS+ACI
2022-06-30,ETH,0.01,0.009204999999999762,HS+ACI
2022-07-03,ETH,0.025,0.02325,HS+ACI
2022-07-05,ETH,0.01,0.009229999999999761,HS+ACI
2022-07-08,ETH,0.025,0.02340625,HS+ACI
2022-07-10,ETH,0.01,0.00925499999999976,HS+ACI
2022-07-13,ETH,0.025,0.0235625,HS+ACI
2022-07-15,ETH,0.01,0.009279999999999759,HS+ACI
2022-07-18,ETH,0.025,0.02371875,HS+ACI
2022-07-20,ETH,0.01,0.009304999999999758,HS+ACI
2022-07-23,ETH,0.025,0.023875,HS+ACI
2022-07-25,ETH,0.01,0.009329999999999757,HS+ACI
2022-07-28,ETH,0.025,0.02403125,HS+ACI
2022-07-30,ETH,0.01,0.009354999999999756,HS+ACI
2022-08-02,ETH,0.025,0.0241875,HS+ACI
2022-08-04,ETH,0.01,0.009379999999999755,HS+ACI
2022-08-07,ETH,0.025,0.02434375,HS+ACI
2022-08-09,ETH,0.01,0.009404999999999754,HS+ACI
2022-08-12,ETH,0.025,0.0245,HS+ACI
2022-08-14,ETH,0.01,0.009429999999999753,HS+ACI
2022-08-17,ETH,0.025,0.02465625,HS+ACI
2022-08-19,ETH,0.01,0.009454999999999752,HS+ACI
2022-08-22,ETH,0.025,0.0235625,HS+ACI
2022-08-24,ETH,0.01,0.00947999999999975,HS+ACI
2022-08-27,ETH,0.025,0.02246875,HS+ACI
2022-08-29,ETH,0.01,0.00950499999999975,HS+ACI
2022-09-01,ETH,0.025,0.022625,HS+ACI
2022-09-03,ETH,0.01,0.009529999999999749,HS+ACI
2022-09-06,ETH,0.025,0.02278125,HS+ACI
2022-09-08,ETH,0.01,0.009554999999999748,HS+ACI
2022-09-11,ETH,0.025,0.0229375,HS+ACI
2022-09-13,ETH,0.01,0.009579999999999747,HS+ACI
2022-09-16,ETH,0.025,0.02309375,HS+ACI
2022-09-18,ETH,0.01,0.009604999999999746,HS+ACI
2022-09-21,ETH,0.025,0.02325,HS+ACI
2022-09-23,ETH,0.01,0.009629999999999745,HS+ACI
2022-09-26,ETH,0.025,0.02340625,HS+ACI
2022-09-28,ETH,0.01,0.009654999999999744,HS+ACI
2022-10-01,ETH,0.025,0.0235625,HS+ACI
2022-10-03,ETH,0.01,0.009679999999999743,HS+ACI
2022-10-06,ETH,0.025,0.02371875,HS+ACI
2022-10-08,ETH,0.01,0.009704999999999742,HS+ACI
2022-10-11,ETH,0.025,0.023875,HS+ACI
2022-10-13,ETH,0.01,0.00972999999999974,HS+ACI
2022-10-16,ETH,0.025,0.02403125,HS+ACI
2022-10-18,ETH,0.01,0.00975499999999974,HS+ACI
2022-10-21,ETH,0.025,0.0241875,HS+ACI
2022-10-23,ETH,0.01,0.009779999999999739,HS+ACI
2022-10-26,ETH,0.025,0.02434375,HS+ACI
2022-10-28,ETH,0.01,0.009804999999999738,HS+ACI
2022-10-31,ETH,0.025,0.0245,HS+ACI
2022-11-02,ETH,0.01,0.009829999999999737,HS+ACI
2022-11-05,ETH,0.025,0.02465625,HS+ACI
2022-11-07,ETH,0.01,0.009854999999999735,HS+ACI
2022-11-10,ETH,0.025,0.0223125,HS+ACI
2022-11-12,ETH,0.01,0.008879999999999734,HS+ACI
2022-11-15,ETH,0.025,0.02246875,HS+ACI
2022-11-17,ETH,0.01,0.008904999999999733,HS+ACI
2022-11-20,ETH,0.025,0.022625,HS+ACI
2022-11-22,ETH,0.01,0.008929999999999732,HS+ACI
2022-11-25,ETH,0.025,0.02278125,HS+ACI
2022-11-27,ETH,0.01,0.00895499999999973,HS+ACI
2022-11-30,ETH,0.025,0.0229375,HS+ACI
2022-12-02,ETH,0.01,0.00897999999999973,HS+ACI
2022-12-05,ETH,0.025,0.02309375,HS+ACI
2022-12-07,ETH,0.01,0.009004999999999728,HS+ACI
2022-12-10,ETH,0.025,0.02325,HS+ACI
2022-12-12,ETH,0.01,0.009029999999999727,HS+ACI
2022-12-15,ETH,0.025,0.02340625,HS+ACI
2022-12-17,ETH,0.01,0.009054999999999726,HS+ACI
2022-12-20,ETH,0.025,0.0235625,HS+ACI
2022-12-22,ETH,0.01,0.009079999999999725,HS+ACI
2022-12-25,ETH,0.025,0.02371875,HS+ACI
2022-12-27,ETH,0.01,0.009104999999999724,HS+ACI
2022-12-30,ETH,0.025,0.023875,HS+ACI
2023-01-01,ETH,0.01,0.009129999999999723,HS+ACI
2023-01-04,ETH,0.025,0.02403125,HS+ACI
2023-01-06,ETH,0.01,0.009154999999999722,HS+ACI
2023-01-09,ETH,0.025,0.0241875,HS+ACI
2023-01-11,ETH,0.01,0.009179999999999721,HS+ACI
2023-01-14,ETH,0.025,0.02434375,HS+ACI
2023-01-16,ETH,0.01,0.00920499999999972,HS+ACI
2023-01-19,ETH,0.025,0.0245,HS+ACI
2023-01-21,ETH,0.01,0.00922999999999972,HS+ACI
2023-01-24,ETH,0.025,0.02465625,HS+ACI
2023-01-26,ETH,0.01,0.009254999999999718,HS+ACI
2023-01-29,ETH,0.025,0.0248125,HS+ACI
2023-01-31,ETH,0.01,0.009279999999999717,HS+ACI
2023-02-03,ETH,0.025,0.02496875,HS+ACI
2023-02-05,ETH,0.01,0.009304999999999716,HS+ACI
2023-02-08,ETH,0.025,0.025125,HS+ACI
2023-02-10,ETH,0.01,0.009329999999999715,HS+ACI
2023-02-13,ETH,0.025,0.02528125,HS+ACI
2023-02-15,ETH,0.01,0.009354999999999714,HS+ACI
2023-02-18,ETH,0.025,0.025437500000000002,HS+ACI
2023-02-20,ETH,0.01,0.009379999999999713,HS+ACI
2023-02-23,ETH,0.025,0.025593750000000002,HS+ACI
2023-02-25,ETH,0.01,0.009404999999999712,HS+ACI
2023-02-28,ETH,0.025,0.025750000000000002,HS+ACI
2023-03-02,ETH,0.01,0.009429999999999711,HS+ACI
2023-03-05,ETH,0.025,0.025906250000000002,HS+ACI
2023-03-07,ETH,0.01,0.00945499999999971,HS+ACI
2023-03-10,ETH,0.025,0.026062500000000002,HS+ACI
2023-03-12,ETH,0.01,0.00947999999999971,HS+ACI
2023-03-15,ETH,0.025,0.026218750000000002,HS+ACI
2023-03-17,ETH,0.01,0.009504999999999708,HS+ACI
2023-03-20,ETH,0.025,0.026375000000000003,HS+ACI
2023-03-22,ETH,0.01,0.009529999999999707,HS+ACI
2023-03-25,ETH,0.025,0.026531250000000003,HS+ACI
2023-03-27,ETH,0.01,0.009554999999999706,HS+ACI
2023-03-30,ETH,0.025,0.026687500000000003,HS+ACI
2023-04-01,ETH,0.01,0.009579999999999705,HS+ACI
2023-04-04,ETH,0.025,0.026843750000000003,HS+ACI
2023-04-06,ETH,0.01,0.009604999999999704,HS+ACI
2023-04-09,ETH,0.025,0.027000000000000003,HS+ACI
2023-04-11,ETH,0.01,0.009629999999999703,HS+ACI
2023-04-14,ETH,0.025,0.027156250000000003,HS+ACI
2023-04-16,ETH,0.01,0.009654999999999702,HS+ACI
